SequenceID,Pipeline,LibraryTube,LibraryBarcode,Final Library Concentration,Volume Added to Pool (uL),Run ID,Pooled Library Code,ExtractID,ExtractDate,ExtractedBy,ExtractType,ExtractKit, ExtractConcentration,ExtractBox,ExtractNotes,SampleID,SampleSubject,SampleDate,SampleCollectedBy,SampleNotes,SampleBox,Pooled Library ID,Pooled Library Code,Flow Cell Loaded By,Flow Cell ID,Flow Cell Type,Sequencer,MinION Position,Flongle Adapter,Kit,Run Date,Pipeline,Run Notes
HDZ-270-S310,16S,11,16S11,,,MIN_16_2024-9-6,PL014,HDZ-270-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,53,HDZ Loris DNA Extracts Box 6,,HDZ-270,Culi,1/22/2024,HDZ Keepers,,5,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-271-S311,16S,12,16S12,,,MIN_16_2024-9-6,PL014,HDZ-271-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,51,HDZ Loris DNA Extracts Box 6,,HDZ-271,Culi,1/25/2024,HDZ Keepers,,6,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-272-S312,16S,13,16S13,,,MIN_16_2024-9-6,PL014,HDZ-272-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,39,HDZ Loris DNA Extracts Box 6,,HDZ-272,Culi,1/21/2024,HDZ Keepers,,6,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-273-S313,16S,14,16S14,,,MIN_16_2024-9-6,PL014,HDZ-273-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,24,HDZ Loris DNA Extracts Box 6,,HDZ-273,Culi,1/23/2024,HDZ Keepers,,6,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-274-S314,16S,15,16S15,,,MIN_16_2024-9-6,PL014,HDZ-274-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,40,HDZ Loris DNA Extracts Box 6,,HDZ-274,Culi,1/15/2024,HDZ Keepers,,6,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-329-S315,16S,16,16S16,,,MIN_16_2024-9-6,PL014,HDZ-329-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,66,HDZ Loris DNA Extracts Box 6,,HDZ-329,Warble,2/18/2024,HDZ Keepers,,6,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-344-S316,16S,17,16S17,,,MIN_16_2024-9-6,PL014,HDZ-344-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,28,HDZ Loris DNA Extracts Box 6,,HDZ-344,Warble,3/9/2024,HDZ Keepers,,7,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-346-S317,16S,18,16S18,,,MIN_16_2024-9-6,PL014,HDZ-346-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,26,HDZ Loris DNA Extracts Box 6,,HDZ-346,Warble,3/13/2024,HDZ Keepers,,7,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-347-S318,16S,19,16S19,,,MIN_16_2024-9-6,PL014,HDZ-347-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,32,HDZ Loris DNA Extracts Box 6,,HDZ-347,Culi,3/11/2024,HDZ Keepers,,7,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-412-S319,16S,20,16S20,,,MIN_16_2024-9-6,PL014,HDZ-412-E1,8/27/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,44,HDZ Loris DNA Extracts Box 6,,HDZ-412,Warble,7/1/2024,HDZ Keepers,,10,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-413-S320,16S,21,16S21,,,MIN_16_2024-9-6,PL014,HDZ-413-E1,8/27/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,72,HDZ Loris DNA Extracts Box 6,,HDZ-413,Warble,6/30/2024,HDZ Keepers,,10,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-414-S321,16S,22,16S22,,,MIN_16_2024-9-6,PL014,HDZ-414-E1,8/27/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,88,HDZ Loris DNA Extracts Box 6,,HDZ-414,Warble,6/26/2024,HDZ Keepers,,10,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-450-S322,16S,23,16S23,,,MIN_16_2024-9-6,PL014,HDZ-450-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,60,HDZ Loris DNA Extracts Box 6,,HDZ-450,Culi,4/27/2024,HDZ Keepers,,9,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
PL-NTC-014-CTRL,16S,24,16S24,,,MIN_16_2024-9-6,PL014,PL-NTC-014-E1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,PL014,16S_HDZ-PL-014,TSP,AVP124,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/6/2024,16S,
HDZ-330-S323,16S,1,16S1,,,MIN_16_2024-9-9,PL015,HDZ-330-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,45,HDZ Loris DNA Extracts Box 6,,HDZ-330,Culi,2/10/2024,HDZ Keepers,,6,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-331-S324,16S,2,16S2,,,MIN_16_2024-9-9,PL015,HDZ-331-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,32,HDZ Loris DNA Extracts Box 6,,HDZ-331,Warble,2/12/2024,HDZ Keepers,,6,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-334-S325,16S,3,16S3,,,MIN_16_2024-9-9,PL015,HDZ-334-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,37,HDZ Loris DNA Extracts Box 6,,HDZ-334,Warble,2/24/2024,HDZ Keepers,,7,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-340-S326,16S,4,16S4,,,MIN_16_2024-9-9,PL015,HDZ-340-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,35,HDZ Loris DNA Extracts Box 6,,HDZ-340,Warble,3/18/2024,HDZ Keepers,,7,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-381-S327,16S,5,16S5,,,MIN_16_2024-9-9,PL015,HDZ-381-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,13,HDZ Loris DNA Extracts Box 5,,HDZ-381,Culi,4/7/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-382-S328,16S,6,16S6,,,MIN_16_2024-9-9,PL015,HDZ-382-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,9.7,HDZ Loris DNA Extracts Box 5,,HDZ-382,Warble,3/9/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-398-S329,16S,7,16S7,,,MIN_16_2024-9-9,PL015,HDZ-398-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,21,HDZ Loris DNA Extracts Box 5,,HDZ-398,Culi,3/7/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-399-S330,16S,8,16S8,,,MIN_16_2024-9-9,PL015,HDZ-399-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,40,HDZ Loris DNA Extracts Box 5,,HDZ-399,Warble,3/6/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-400-S331,16S,9,16S9,,,MIN_16_2024-9-9,PL015,HDZ-400-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,44,HDZ Loris DNA Extracts Box 5,,HDZ-400,Culi,3/6/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-401-S332,16S,10,16S10,,,MIN_16_2024-9-9,PL015,HDZ-401-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,30,HDZ Loris DNA Extracts Box 5,,HDZ-401,Culi,4/2/2024,HDZ Keepers,"Culi scrotum swollen, begin breeding access",8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-402-S333,16S,11,16S11,,,MIN_16_2024-9-9,PL015,HDZ-402-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,20,HDZ Loris DNA Extracts Box 5,,HDZ-402,Warble,3/31/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-403-S334,16S,12,16S12,,,MIN_16_2024-9-9,PL015,HDZ-403-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,4.08,HDZ Loris DNA Extracts Box 5,,HDZ-403,Warble,3/30/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-405-S335,16S,13,16S13,,,MIN_16_2024-9-9,PL015,HDZ-405-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,39,HDZ Loris DNA Extracts Box 5,,HDZ-405,Culi,3/23/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-406-S336,16S,14,16S14,,,MIN_16_2024-9-9,PL015,HDZ-406-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,38,HDZ Loris DNA Extracts Box 5,,HDZ-406,Warble,3/22/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-407-S337,16S,15,16S15,,,MIN_16_2024-9-9,PL015,HDZ-407-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,18,HDZ Loris DNA Extracts Box 5,,HDZ-407,Warble,3/15/2024,HDZ Keepers,Sample is very red,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-408-S338,16S,16,16S16,,,MIN_16_2024-9-9,PL015,HDZ-408-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,63,HDZ Loris DNA Extracts Box 5,,HDZ-408,Culi,3/15/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-409-S339,16S,17,16S17,,,MIN_16_2024-9-9,PL015,HDZ-409-E1,8/23/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,30,HDZ Loris DNA Extracts Box 5,,HDZ-409,Warble,3/12/2024,HDZ Keepers,,8,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-441-S340,16S,18,16S18,,,MIN_16_2024-9-9,PL015,HDZ-441-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,44,HDZ Loris DNA Extracts Box 6,,HDZ-441,Warble,6/9/2024,HDZ Keepers,,10,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-446-S341,16S,19,16S19,,,MIN_16_2024-9-9,PL015,HDZ-446-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,27,HDZ Loris DNA Extracts Box 6,,HDZ-446,Warble,6/3/2024,HDZ Keepers,,10,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-447-S342,16S,20,16S20,,,MIN_16_2024-9-9,PL015,HDZ-447-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,58,HDZ Loris DNA Extracts Box 6,,HDZ-447,Warble,6/5/2024,HDZ Keepers,,10,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-451-S343,16S,21,16S21,,,MIN_16_2024-9-9,PL015,HDZ-451-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,32,HDZ Loris DNA Extracts Box 6,,HDZ-451,Warble,4/27/2024,HDZ Keepers,,9,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-452-S344,16S,22,16S22,,,MIN_16_2024-9-9,PL015,HDZ-452-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,9.3,HDZ Loris DNA Extracts Box 6,,HDZ-452,Culi,4/29/2024,HDZ Keepers,,9,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-453-S345,16S,23,16S23,,,MIN_16_2024-9-9,PL015,HDZ-453-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,48,HDZ Loris DNA Extracts Box 6,,HDZ-453,Warble,4/29/2024,HDZ Keepers,,9,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
PL-NTC-015-CTRL,16S,24,16S24,,,MIN_16_2024-9-9,PL015,PL-NTC-015-E1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,PL015,16S_HDZ-PL-015,TSP,AVN883,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/9/2024,16S,
HDZ-049-E1-S346,16S,1,16S1,,,MIN_16_2024-9-20,PL016,HDZ-049-E1,2/12/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,52,HDZ Loris DNA Extracts Box 1,,HDZ-049,Warble?,11/18/2023,HDZ Keepers,,2,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-201-E1-S347,16S,2,16S2,,,MIN_16_2024-9-20,PL016,HDZ-201-E1,5/30/2024,SA/ZE,DNA,Quick-DNA Fecal/Soil Microbe,>100,HDZ Loris DNA Extracts Box 3,,HDZ-201,Culi,2/3/2024,HDZ Keepers,,4,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-202-E1-S348,16S,3,16S3,,,MIN_16_2024-9-20,PL016,HDZ-202-E1,5/30/2024,SA/ZE,DNA,Quick-DNA Fecal/Soil Microbe,>100,HDZ Loris DNA Extracts Box 3,,HDZ-202,Culi,1/27/2024,HDZ Keepers,,4,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-410-E1-S349,16S,4,16S4,,,MIN_16_2024-9-20,PL016,HDZ-410-E1,9/6/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,62,HDZ Loris DNA Extracts Box 6,,HDZ-410,Warble,2/26/2024,HDZ Keepers,,8,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-411-E1-S350,16S,5,16S5,,,MIN_16_2024-9-20,PL016,HDZ-411-E1,9/6/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,45,HDZ Loris DNA Extracts Box 6,,HDZ-411,Warble,2/1/2024,HDZ Keepers,,8,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-418-E1-S351,16S,6,16S6,,,MIN_16_2024-9-20,PL016,HDZ-418-E1,8/30/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,63,HDZ Loris DNA Extracts Box 6,,HDZ-418,Warble,6/27/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-419-E1-S352,16S,7,16S7,,,MIN_16_2024-9-20,PL016,HDZ-419-E1,8/30/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,76,HDZ Loris DNA Extracts Box 6,,HDZ-419,Warble,6/25/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-427-E1-S353,16S,8,16S8,,,MIN_16_2024-9-20,PL016,HDZ-427-E1,8/30/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,91,HDZ Loris DNA Extracts Box 6,,HDZ-427,Warble,6/7/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-428-E1-S354,16S,9,16S9,,,MIN_16_2024-9-20,PL016,HDZ-428-E1,9/4/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,32,HDZ Loris DNA Extracts Box 6,,HDZ-428,Warble,6/12/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-429-E1-S355,16S,10,16S10,,,MIN_16_2024-9-20,PL016,HDZ-429-E1,9/4/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,28,HDZ Loris DNA Extracts Box 6,,HDZ-429,Culi?,6/16/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-435-E1-S356,16S,11,16S11,,,MIN_16_2024-9-20,PL016,HDZ-435-E1,9/4/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,79,HDZ Loris DNA Extracts Box 6,,HDZ-435,Warble,6/11/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-436-E1-S357,16S,12,16S12,,,MIN_16_2024-9-20,PL016,HDZ-436-E1,9/4/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,78,HDZ Loris DNA Extracts Box 6,,HDZ-436,Warble,6/4/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-454-E1-S358,16S,13,16S13,,,MIN_16_2024-9-20,PL016,HDZ-454-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,72,HDZ Loris DNA Extracts Box 6,,HDZ-454,Warble,7/27/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-455-E1-S359,16S,14,16S14,,,MIN_16_2024-9-20,PL016,HDZ-455-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,25,HDZ Loris DNA Extracts Box 6,,HDZ-455,Warble,7/24/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-456-E1-S360,16S,15,16S15,,,MIN_16_2024-9-20,PL016,HDZ-456-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,39,HDZ Loris DNA Extracts Box 6,,HDZ-456,Warble,7/22/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-457-E1-S361,16S,16,16S16,,,MIN_16_2024-9-20,PL016,HDZ-457-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,66,HDZ Loris DNA Extracts Box 6,,HDZ-457,Warble,7/21/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-458-E1-S362,16S,17,16S17,,,MIN_16_2024-9-20,PL016,HDZ-458-E1,9/4/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,47,HDZ Loris DNA Extracts Box 6,,HDZ-458,Warble,7/19/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-459-E1-S363,16S,18,16S18,,,MIN_16_2024-9-20,PL016,HDZ-459-E1,9/4/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,88,HDZ Loris DNA Extracts Box 6,,HDZ-459,Warble,7/18/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-460-E1-S364,16S,19,16S19,,,MIN_16_2024-9-20,PL016,HDZ-460-E1,9/4/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,50,HDZ Loris DNA Extracts Box 6,,HDZ-460,Warble,7/25/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-467-E1-S365,16S,20,16S20,,,MIN_16_2024-9-20,PL016,HDZ-467-E1,9/9/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,10,HDZ Loris DNA Extracts Box 6,,HDZ-467,Warble,7/15/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-468-E1-S366,16S,21,16S21,,,MIN_16_2024-9-20,PL016,HDZ-468-E1,9/9/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,43,HDZ Loris DNA Extracts Box 6,,HDZ-468,Warble,7/7/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-469-E1-S367,16S,22,16S22,,,MIN_16_2024-9-20,PL016,HDZ-469-E1,9/9/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,51,HDZ Loris DNA Extracts Box 6,,HDZ-469,Warble,7/6/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-470-E1-S368,16S,23,16S23,,,MIN_16_2024-9-20,PL016,HDZ-470-E1,9/9/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,52,HDZ Loris DNA Extracts Box 6,,HDZ-470,Warble,7/5/2024,HDZ Keepers,,10,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
PL-NTC-016-CTRL,16S,24,16S24,,,MIN_16_2024-9-20,PL016,PL-NTC-016,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,PL016,16S_HDZ-PL-016,TSP,AVU071,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,9/20/2024,16S,
HDZ-461-S369,16S,1,16S1,,,MIN_16_2024-10-25,PL017,HDZ-461-E1,9/12/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,19,HDZ Loris DNA Extracts Box 6,,HDZ-461,Warble,7/20/2024,HDZ Keepers,,10,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-462-S370,16S,2,16S2,,,MIN_16_2024-10-25,PL017,HDZ-462-E1,9/12/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,37,HDZ Loris DNA Extracts Box 6,,HDZ-462,Warble?,7/14/2024,HDZ Keepers,,10,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-463-S371,16S,3,16S3,,,MIN_16_2024-10-25,PL017,HDZ-463-E1,9/12/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,46,HDZ Loris DNA Extracts Box 6,,HDZ-463,Warble,7/13/2024,HDZ Keepers,,10,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
